[2023-07-09 14:45:02 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
][2023-07-09 14:45:02 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:createdAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.createdAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for createdAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property createdAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=deleted_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property deletedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:deletedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.deletedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for deletedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property deletedAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=description, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property description with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:description]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.description (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for description
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property description
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=role, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property role with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:role]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.role (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for role
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property role
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=updated_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property updatedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:updatedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.updatedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for updatedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property updatedAt
][2023-07-09 15:05:07 DEBUG AnnotationBinder:547 - Binding entity from annotated class: org.val.entity.Account
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
][2023-07-09 15:05:07 DEBUG EntityBinder:431 - Import with entity name Account
][2023-07-09 15:05:07 DEBUG EntityBinder:874 - Bind entity org.val.entity.Account on table accounts
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Account] is safe
][2023-07-09 15:05:07 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Account
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:id]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.id (type=int)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for id
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property id
][2023-07-09 15:05:07 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=account_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property accountId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:accountId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.accountId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for accountId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property accountId
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=balance, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property balance with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:balance]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.balance (type=java.math.BigDecimal)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for balance
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property balance
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property createdAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:createdAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.createdAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for createdAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property createdAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=currency, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property currency with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:currency]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.currency (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for currency
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property currency
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=updated_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property updatedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:updatedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.updatedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for updatedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property updatedAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property userId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:userId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.userId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for userId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property userId
][2023-07-09 15:05:07 DEBUG AnnotationBinder:547 - Binding entity from annotated class: org.val.entity.Card
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
][2023-07-09 15:05:07 DEBUG EntityBinder:431 - Import with entity name Card
][2023-07-09 15:05:07 DEBUG EntityBinder:874 - Bind entity org.val.entity.Card on table cards
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Card] is safe
][2023-07-09 15:05:07 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Card
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:id]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.id (type=int)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for id
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property id
][2023-07-09 15:05:07 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=account_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property accountId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:accountId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.accountId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for accountId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property accountId
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=card_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property cardId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:cardId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.cardId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for cardId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property cardId
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=card_number, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property cardNumber with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:cardNumber]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.cardNumber (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for cardNumber
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property cardNumber
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property createdAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:createdAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.createdAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for createdAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property createdAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=cvv, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property cvv with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:cvv]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.cvv (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for cvv
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property cvv
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=deleted_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property deletedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:deletedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.deletedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for deletedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property deletedAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=expiration_date, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property expirationDate with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:expirationDate]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.expirationDate (type=java.sql.Date)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for expirationDate
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property expirationDate
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.cards), mappingColumn=updated_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property updatedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Card:updatedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Card.updatedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for updatedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property updatedAt
][2023-07-09 15:05:07 DEBUG AnnotationBinder:547 - Binding entity from annotated class: org.val.entity.Order
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
][2023-07-09 15:05:07 DEBUG EntityBinder:431 - Import with entity name Order
][2023-07-09 15:05:07 DEBUG EntityBinder:874 - Bind entity org.val.entity.Order on table orders
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Order] is safe
][2023-07-09 15:05:07 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Order
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:id]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.id (type=int)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for id
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property id
][2023-07-09 15:05:07 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property createdAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:createdAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.createdAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for createdAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property createdAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=deleted_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property deletedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:deletedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.deletedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for deletedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property deletedAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=order_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property orderId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:orderId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.orderId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for orderId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property orderId
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=product_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property productId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:productId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.productId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for productId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property productId
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=status, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property status with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:status]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.status (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for status
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property status
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=updated_at, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property updatedAt with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:updatedAt]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.updatedAt (type=java.sql.Timestamp)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for updatedAt
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property updatedAt
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.orders), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
][2023-07-09 15:05:07 DEBUG PropertyBinder:175 - MetadataSourceProcessor property userId with lazy=false
][2023-07-09 15:05:07 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Order:userId]
][2023-07-09 15:05:07 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Order.userId (type=java.lang.String)
][2023-07-09 15:05:07 DEBUG SimpleValueBinder:410 - building SimpleValue for userId
][2023-07-09 15:05:07 DEBUG PropertyBinder:266 - Building property userId
][2023-07-09 15:05:07 DEBUG AnnotationBinder:547 - Binding entity from annotated class: org.val.entity.Product
][2023-07-09 15:05:07 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
][2023-07-09 15:05:07 DEBUG EntityBinder:431 - Import with entity name Product
][2023-07-09 15:05:07 DEBUG EntityBinder:874 - Bind entity org.val.entity.Product on table products
